train,test,space,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc,cm
C,MARISMA,latent,0.35195439629391695,0.15342784776145327,0.35195439629391695,0.8496721507040204,0.7089238557777868,"[[   0    0    2    0    3   15]
 [   0    0    0    0   55  126]
 [   0    0  155    1   10  151]
 [   0    0  574    3  550 2047]
 [   0    0    0    0  198  114]
 [   0    0    4    0    2  463]]"
C,RKI,latent,0.40700483091787437,0.24763979665940447,0.40700483091787437,0.8549634343032633,0.814265852584322,"[[ 0  0  5  0  3  1]
 [ 0  0  7  0  6 59]
 [ 0  0 11  0  0  1]
 [ 0  0  1  0  1  0]
 [ 0  0  0  0 11  1]
 [ 0  0 18  0  0 28]]"
C,D (OOD),latent,0.29373557100680303,0.24736866933092191,0.29373557100680303,0.8612697087716854,0.7848572071793652,"[[   0    0   74    0   40  323]
 [   0    0    4    0    5  162]
 [   0    0  679    0   22 1297]
 [   0    0   95    0   40 2016]
 [   0    0    4    0  146  194]
 [   0    0    4    0    0 2164]]"
C,MSUMG (OOD),latent,0.15768041532742202,0.05960560720162119,0.15768041532742202,0.8301281336787975,0.5050944742865623,"[[   0    0    0    0 1295  315]
 [   0    0    0    0 1671  444]
 [   0    0    8    0 8769 2264]
 [   1    0    3    0 2341  824]
 [   0    0    1    0 3028  618]
 [   0    0    0    0 5936  772]]"
MARISMA,A,latent,0.5391978195849806,0.49807432380684197,0.5391978195849806,0.9158706788557794,0.9446315216962794,"[[  0   0   6 287   0   3]
 [  0  79   1  99  18  43]
 [  0   0 113 882   1   2]
 [  0   0   0 573   1   0]
 [  0   0   8  95 548   4]
 [  0   0   0  32   0 728]]"
MARISMA,B,latent,0.579395841023748,0.5528159095868199,0.579395841023748,0.943137089486633,0.9433100913853111,"[[ 0  0  1 18  0  0]
 [ 0  2  0  4  1  2]
 [ 0  0 14 29  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  2 26  0]
 [ 0  0  0  0  0 70]]"
MARISMA,C,latent,0.5910666908090328,0.5581853030873968,0.5910666908090328,0.9297725874932049,0.9417745430225356,"[[  0   0   0  38   1   0]
 [  0   7   1   8   0   3]
 [  0   0  55 131   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   4  66   1]
 [  0   0   0   7   0 141]]"
MARISMA,MARISMA,latent,0.7364502717320409,0.7634866049381958,0.7364502717320409,0.9765388494521562,0.9936340521290736,"[[   0    0    2   15    3    0]
 [   0  163    1   11    5    1]
 [   0    0  177  140    0    0]
 [   0    0    0 3165    6    3]
 [   0    0    4    5  303    0]
 [   0    0    0    4    0  465]]"
MARISMA,RKI,latent,0.5100644122383252,0.39374684573003554,0.5100644122383252,0.9168271413586334,0.7573958477550554,"[[ 0  0  0  7  2  0]
 [ 0 50  2 20  0  0]
 [ 0  0  1 11  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  1 32  0 13]]"
MARISMA,D (OOD),latent,0.5695689400554557,0.5668071610944613,0.5695689400554557,0.9332225093813311,0.898937129612681,"[[   0    0   37  359   25   16]
 [   0   66    3   86    4   12]
 [   0    1  632 1110   78  177]
 [   0    0    1 2126    0   24]
 [   0    0   13   41  260   30]
 [   0    0    8   54    1 2105]]"
