n_prev,n_new,model,balanced_accuracy,f1_macro,recall_macro,specificity_macro,confusion_matrix
50,100,MLP_original,0.9138362638990324,0.8960000865930146,0.9138362638990324,0.9798970353795705,"[[422, 0, 0, 0, 0, 0], [0, 161, 3, 0, 0, 1], [25, 32, 1400, 55, 66, 366], [1, 0, 6, 2068, 0, 2], [6, 3, 22, 1, 278, 40], [0, 1, 3, 1, 1, 2094]]"
50,100,RF_latent_zero,0.9217151717618951,0.8853129566097367,0.9217151717618951,0.9841848688651246,"[[421, 0, 1, 0, 0, 0], [0, 161, 3, 0, 0, 1], [5, 128, 1515, 68, 29, 199], [1, 2, 3, 2070, 0, 1], [0, 13, 22, 8, 274, 33], [0, 0, 2, 2, 0, 2096]]"
50,100,MLP_latent_zero,0.9145727825158628,0.8656007756649067,0.9145727825158628,0.9818918417480283,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 1, 1], [18, 136, 1428, 93, 75, 194], [3, 2, 0, 2071, 0, 1], [6, 9, 18, 5, 274, 38], [0, 0, 2, 3, 1, 2094]]"
50,100,RF_few,0.9099575988692853,0.9394902114122811,0.9099575988692853,0.9916311604363538,"[[380, 0, 39, 3, 0, 0], [0, 143, 22, 0, 0, 0], [2, 0, 1922, 12, 1, 7], [1, 0, 67, 2008, 0, 1], [0, 0, 88, 0, 260, 2], [0, 0, 12, 0, 0, 2088]]"
50,100,MLP_few,0.9451474654606132,0.931012234650923,0.9451474654606132,0.9925625784849142,"[[417, 0, 1, 4, 0, 0], [0, 162, 2, 0, 1, 0], [15, 40, 1795, 13, 17, 64], [1, 1, 8, 2066, 0, 1], [4, 16, 30, 1, 275, 24], [0, 1, 4, 0, 1, 2094]]"
50,100,FT_full_RF,0.9511801651265729,0.9590568221067102,0.9511801651265729,0.9948685977512568,"[[419, 0, 3, 0, 0, 0], [0, 161, 4, 0, 0, 0], [5, 12, 1893, 12, 4, 18], [1, 0, 17, 2059, 0, 0], [0, 1, 70, 0, 272, 7], [0, 0, 7, 1, 0, 2092]]"
50,100,FT_full_MLP,0.9519875754127917,0.9581413468143412,0.9519875754127917,0.9945378571523165,"[[421, 0, 1, 0, 0, 0], [0, 161, 4, 0, 0, 0], [5, 11, 1870, 12, 11, 35], [1, 0, 11, 2065, 0, 0], [0, 1, 58, 0, 275, 16], [0, 0, 6, 0, 1, 2093]]"
50,100,FT_freeze_RF,0.9507979580241622,0.9590610615219516,0.9507979580241622,0.9948370810562442,"[[418, 0, 4, 0, 0, 0], [0, 161, 4, 0, 0, 0], [5, 11, 1895, 11, 4, 18], [1, 0, 17, 2059, 0, 0], [0, 1, 70, 0, 272, 7], [0, 0, 9, 0, 1, 2090]]"
50,100,FT_freeze_MLP,0.9523207127829662,0.9509739546648256,0.9523207127829662,0.9945440866741478,"[[421, 0, 1, 0, 0, 0], [0, 161, 4, 0, 0, 0], [17, 12, 1860, 12, 32, 11], [1, 0, 11, 2065, 0, 0], [2, 2, 60, 0, 278, 8], [1, 0, 7, 0, 2, 2090]]"
50,150,RF_original,0.9063787849325214,0.8496102595282776,0.9063787849325214,0.97925454696085,"[[422, 0, 0, 0, 0, 0], [1, 161, 0, 0, 2, 1], [20, 210, 1338, 54, 32, 290], [2, 2, 3, 2069, 0, 1], [3, 21, 12, 1, 273, 40], [0, 0, 1, 2, 1, 2096]]"
50,150,MLP_original,0.9138362638990324,0.8960000865930146,0.9138362638990324,0.9798970353795705,"[[422, 0, 0, 0, 0, 0], [0, 161, 3, 0, 0, 1], [25, 32, 1400, 55, 66, 366], [1, 0, 6, 2068, 0, 2], [6, 3, 22, 1, 278, 40], [0, 1, 3, 1, 1, 2094]]"
50,150,RF_latent_zero,0.9217151717618951,0.8853129566097367,0.9217151717618951,0.9841848688651246,"[[421, 0, 1, 0, 0, 0], [0, 161, 3, 0, 0, 1], [5, 128, 1515, 68, 29, 199], [1, 2, 3, 2070, 0, 1], [0, 13, 22, 8, 274, 33], [0, 0, 2, 2, 0, 2096]]"
50,150,MLP_latent_zero,0.9145727825158628,0.8656007756649067,0.9145727825158628,0.9818918417480283,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 1, 1], [18, 136, 1428, 93, 75, 194], [3, 2, 0, 2071, 0, 1], [6, 9, 18, 5, 274, 38], [0, 0, 2, 3, 1, 2094]]"
50,150,RF_few,0.9342086477509354,0.9533177452328019,0.9342086477509354,0.9938923117448661,"[[395, 0, 26, 1, 0, 0], [0, 152, 12, 0, 0, 1], [2, 1, 1894, 12, 11, 24], [1, 0, 11, 2064, 0, 1], [0, 0, 67, 0, 275, 8], [0, 0, 9, 1, 2, 2088]]"
50,150,MLP_few,0.9584618895647748,0.9342663405875357,0.9584618895647748,0.9932278348722222,"[[416, 0, 5, 1, 0, 0], [0, 161, 1, 0, 3, 0], [8, 17, 1763, 15, 125, 16], [2, 1, 4, 2069, 1, 0], [1, 8, 24, 1, 312, 4], [0, 0, 4, 1, 6, 2089]]"
50,150,FT_full_RF,0.9507626477844938,0.9555782792044384,0.9507626477844938,0.9943417984840791,"[[419, 0, 3, 0, 0, 0], [0, 161, 4, 0, 0, 0], [4, 12, 1864, 13, 14, 37], [1, 0, 11, 2065, 0, 0], [0, 3, 51, 0, 275, 21], [0, 0, 4, 1, 1, 2094]]"
50,150,FT_full_MLP,0.949311373605851,0.9421818124036213,0.949311373605851,0.9927201369001081,"[[422, 0, 0, 0, 0, 0], [0, 161, 4, 0, 0, 0], [15, 13, 1786, 18, 61, 51], [3, 0, 4, 2069, 0, 1], [2, 2, 42, 0, 283, 21], [0, 0, 4, 1, 2, 2093]]"
50,150,FT_freeze_RF,0.9503385894525733,0.9557703819366874,0.9503385894525733,0.9941582794676785,"[[419, 0, 3, 0, 0, 0], [0, 161, 3, 0, 0, 1], [4, 13, 1860, 12, 13, 42], [1, 0, 13, 2063, 0, 0], [0, 1, 53, 0, 275, 21], [0, 0, 4, 0, 1, 2095]]"
50,150,FT_freeze_MLP,0.9527934739038751,0.9535805163637172,0.9527934739038751,0.9941922761522394,"[[421, 0, 1, 0, 0, 0], [0, 161, 4, 0, 0, 0], [12, 8, 1847, 12, 35, 30], [1, 0, 11, 2065, 0, 0], [1, 1, 51, 0, 281, 16], [0, 0, 5, 0, 3, 2092]]"
50,200,RF_original,0.9063787849325214,0.8496102595282776,0.9063787849325214,0.97925454696085,"[[422, 0, 0, 0, 0, 0], [1, 161, 0, 0, 2, 1], [20, 210, 1338, 54, 32, 290], [2, 2, 3, 2069, 0, 1], [3, 21, 12, 1, 273, 40], [0, 0, 1, 2, 1, 2096]]"
50,200,MLP_original,0.9138362638990324,0.8960000865930146,0.9138362638990324,0.9798970353795705,"[[422, 0, 0, 0, 0, 0], [0, 161, 3, 0, 0, 1], [25, 32, 1400, 55, 66, 366], [1, 0, 6, 2068, 0, 2], [6, 3, 22, 1, 278, 40], [0, 1, 3, 1, 1, 2094]]"
50,200,RF_latent_zero,0.9217151717618951,0.8853129566097367,0.9217151717618951,0.9841848688651246,"[[421, 0, 1, 0, 0, 0], [0, 161, 3, 0, 0, 1], [5, 128, 1515, 68, 29, 199], [1, 2, 3, 2070, 0, 1], [0, 13, 22, 8, 274, 33], [0, 0, 2, 2, 0, 2096]]"
50,200,MLP_latent_zero,0.9145727825158628,0.8656007756649067,0.9145727825158628,0.9818918417480283,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 1, 1], [18, 136, 1428, 93, 75, 194], [3, 2, 0, 2071, 0, 1], [6, 9, 18, 5, 274, 38], [0, 0, 2, 3, 1, 2094]]"
50,200,RF_few,0.9288407761854639,0.9501301841662934,0.9288407761854639,0.9936414737424092,"[[396, 0, 24, 2, 0, 0], [0, 147, 17, 0, 0, 1], [3, 0, 1895, 12, 12, 22], [1, 0, 16, 2059, 0, 1], [0, 0, 69, 0, 274, 7], [0, 0, 9, 0, 2, 2089]]"
