n_prev,n_new,model,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc_macro,confusion_matrix
0,100,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
0,100,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
0,100,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
0,100,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
0,100,RF_few,0.8211850813531725,0.8465461996436323,0.8211850813531725,0.9857604416822067,0.994410585645448,"[[389, 0, 32, 1, 0, 0], [0, 142, 22, 0, 0, 1], [3, 1, 1855, 11, 4, 55], [1, 0, 29, 2047, 0, 0], [0, 0, 242, 1, 67, 22], [0, 0, 9, 0, 0, 2085]]"
0,100,MLP_few,0.8062741570545039,0.7246490627705335,0.8062741570545039,0.9822129219884154,0.9860970184901579,"[[417, 0, 3, 2, 0, 0], [0, 161, 2, 0, 2, 0], [11, 184, 1574, 13, 130, 17], [1, 2, 9, 2065, 0, 0], [9, 264, 27, 2, 23, 7], [0, 5, 0, 0, 7, 2082]]"
0,100,FT_full_RF,0.9413459125091785,0.9398967220321749,0.9413459125091785,0.9916372983543739,0.994780627709077,"[[418, 0, 3, 1, 0, 0], [0, 162, 2, 0, 0, 1], [4, 11, 1758, 62, 48, 46], [1, 0, 3, 2073, 0, 0], [1, 5, 38, 10, 256, 22], [0, 0, 6, 3, 1, 2084]]"
0,100,FT_full_MLP,0.9428512199107214,0.9370589754986162,0.9428512199107214,0.9919149095649981,0.9955721403942391,"[[419, 0, 3, 0, 0, 0], [0, 162, 2, 0, 0, 1], [4, 24, 1766, 16, 22, 97], [1, 0, 8, 2068, 0, 0], [1, 14, 29, 0, 257, 31], [0, 0, 4, 0, 2, 2088]]"
0,100,FT_freeze_RF,0.9440847476992006,0.9399770912853181,0.9440847476992006,0.9924538672259393,0.9951982467891406,"[[418, 0, 3, 1, 0, 0], [0, 162, 2, 0, 0, 1], [4, 14, 1779, 42, 50, 40], [1, 0, 3, 2073, 0, 0], [1, 6, 39, 7, 258, 21], [0, 0, 6, 2, 3, 2083]]"
0,100,FT_freeze_MLP,0.9431178523072673,0.9310782555861108,0.9431178523072673,0.9919431948262035,0.9957138468018094,"[[421, 0, 1, 0, 0, 0], [0, 162, 2, 0, 0, 1], [5, 37, 1759, 18, 23, 87], [1, 0, 5, 2071, 0, 0], [1, 17, 26, 1, 257, 30], [0, 0, 6, 0, 2, 2086]]"
0,150,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
0,150,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
0,150,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
0,150,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
0,150,RF_few,0.9261299403009966,0.9490143718787859,0.9261299403009966,0.9933536876025145,0.9953027313978619,"[[402, 0, 15, 5, 0, 0], [0, 147, 17, 0, 0, 1], [4, 1, 1865, 14, 4, 41], [1, 0, 6, 2069, 0, 1], [0, 0, 64, 2, 251, 15], [0, 0, 11, 0, 1, 2082]]"
0,150,MLP_few,0.9420840917528556,0.9355682386506426,0.9420840917528556,0.9924962487630066,0.9951005982722799,"[[419, 0, 1, 2, 0, 0], [0, 157, 7, 0, 0, 1], [11, 12, 1770, 16, 80, 40], [1, 1, 5, 2070, 0, 0], [2, 1, 45, 0, 265, 19], [0, 0, 7, 0, 2, 2085]]"
0,150,FT_full_RF,0.9467643604197605,0.959208593984669,0.9467643604197605,0.9935978882899986,0.9950382038034881,"[[420, 0, 1, 1, 0, 0], [0, 160, 4, 0, 0, 1], [4, 2, 1831, 38, 8, 46], [1, 0, 5, 2071, 0, 0], [1, 0, 50, 6, 257, 18], [0, 0, 8, 1, 1, 2084]]"
0,150,FT_full_MLP,0.9447896707123503,0.956904555565766,0.9447896707123503,0.9925430407236621,0.9951152728771432,"[[421, 0, 1, 0, 0, 0], [0, 160, 4, 0, 0, 1], [4, 2, 1795, 14, 9, 105], [1, 0, 5, 2071, 0, 0], [1, 0, 42, 0, 258, 31], [0, 0, 6, 0, 1, 2087]]"
0,150,FT_freeze_RF,0.94668050044752,0.9592764922277297,0.94668050044752,0.9937699276066484,0.9940083180945635,"[[421, 0, 0, 1, 0, 0], [0, 160, 4, 0, 0, 1], [5, 2, 1838, 37, 7, 40], [1, 0, 5, 2071, 0, 0], [1, 0, 53, 6, 255, 17], [0, 0, 9, 1, 1, 2083]]"
0,150,FT_freeze_MLP,0.9451352729242046,0.9559776390424629,0.9451352729242046,0.9927245772190528,0.9957253165286102,"[[421, 0, 1, 0, 0, 0], [0, 160, 4, 0, 0, 1], [4, 3, 1799, 13, 13, 97], [1, 0, 5, 2071, 0, 0], [1, 0, 43, 0, 258, 30], [0, 0, 6, 0, 1, 2087]]"
0,200,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
0,200,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
0,200,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
0,200,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
0,200,RF_few,0.9273462238236493,0.9473462416582041,0.9273462238236493,0.9933588184008809,0.9962293615502982,"[[412, 0, 7, 3, 0, 0], [0, 143, 20, 0, 1, 1], [4, 0, 1852, 16, 16, 41], [1, 0, 7, 2069, 0, 0], [0, 0, 60, 3, 256, 13], [0, 0, 11, 0, 2, 2081]]"
0,200,MLP_few,0.9509423150123681,0.9327595873556009,0.9509423150123681,0.9924933839338083,0.9952195965183819,"[[421, 0, 0, 1, 0, 0], [0, 156, 6, 0, 3, 0], [13, 4, 1724, 19, 153, 16], [1, 0, 4, 2071, 1, 0], [3, 0, 25, 0, 291, 13], [0, 0, 2, 0, 8, 2084]]"
0,200,FT_full_RF,0.9485027509431232,0.9512148267317363,0.9485027509431232,0.99243584764252,0.9949797973892461,"[[421, 0, 0, 1, 0, 0], [0, 159, 4, 0, 2, 0], [4, 2, 1772, 66, 48, 37], [1, 0, 4, 2072, 0, 0], [1, 0, 35, 10, 272, 14], [0, 0, 9, 2, 1, 2082]]"
0,200,FT_full_MLP,0.9488110388536574,0.9498452518629873,0.9488110388536574,0.9918269310877585,0.9948834871500264,"[[422, 0, 0, 0, 0, 0], [0, 159, 3, 0, 2, 1], [6, 2, 1745, 15, 51, 110], [1, 0, 5, 2071, 0, 0], [2, 0, 27, 0, 276, 27], [0, 0, 7, 0, 1, 2086]]"
0,200,FT_freeze_RF,0.9488313064142114,0.9515549209229293,0.9488313064142114,0.9923914106762428,0.99516957073499,"[[421, 0, 0, 1, 0, 0], [0, 159, 4, 0, 2, 0], [4, 2, 1770, 65, 47, 41], [1, 0, 5, 2071, 0, 0], [1, 0, 33, 7, 273, 18], [0, 0, 9, 1, 1, 2083]]"
0,200,FT_freeze_MLP,0.9481130263634547,0.9483463192438443,0.9481130263634547,0.9915818241118637,0.9950133727520908,"[[422, 0, 0, 0, 0, 0], [0, 159, 3, 0, 2, 1], [5, 2, 1736, 16, 54, 116], [1, 0, 5, 2071, 0, 0], [2, 1, 26, 0, 276, 27], [0, 0, 6, 0, 1, 2087]]"
0,250,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
0,250,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
0,250,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
0,250,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
0,250,RF_few,0.9200360981058967,0.9458442146969253,0.9200360981058967,0.9934523754372652,0.9963543543383855,"[[410, 0, 8, 4, 0, 0], [0, 137, 27, 0, 0, 1], [3, 0, 1869, 13, 6, 38], [1, 0, 6, 2069, 0, 1], [0, 0, 66, 2, 252, 12], [0, 0, 12, 0, 0, 2082]]"
0,250,MLP_few,0.9463507329319859,0.9398213616961958,0.9463507329319859,0.9930162272271454,0.9955381392053395,"[[421, 0, 0, 1, 0, 0], [0, 153, 9, 0, 2, 1], [21, 4, 1768, 13, 88, 35], [1, 0, 4, 2071, 1, 0], [3, 0, 31, 1, 280, 17], [1, 0, 6, 0, 1, 2086]]"
0,250,FT_full_RF,0.9508959839212912,0.9546562272029261,0.9508959839212912,0.99297456247788,0.9960466681295418,"[[421, 0, 0, 1, 0, 0], [0, 159, 3, 0, 2, 1], [4, 2, 1789, 62, 37, 35], [1, 0, 4, 2072, 0, 0], [1, 0, 39, 4, 274, 14], [0, 0, 8, 1, 4, 2081]]"
0,250,FT_full_MLP,0.9462050109208927,0.9435223687066213,0.9462050109208927,0.9916641600438895,0.9955448644485014,"[[422, 0, 0, 0, 0, 0], [0, 159, 3, 0, 2, 1], [6, 3, 1739, 14, 70, 97], [1, 0, 5, 2071, 0, 0], [2, 1, 31, 0, 272, 26], [0, 0, 6, 0, 3, 2085]]"
0,250,FT_freeze_RF,0.9523278490219381,0.9532205647634776,0.9523278490219381,0.9931207330541877,0.9959591291877737,"[[421, 0, 0, 1, 0, 0], [0, 160, 2, 0, 2, 1], [4, 2, 1789, 50, 50, 34], [1, 0, 5, 2071, 0, 0], [1, 0, 37, 4, 275, 15], [0, 0, 8, 1, 4, 2081]]"
0,250,FT_freeze_MLP,0.9480491060419878,0.9460525042352718,0.9480491060419878,0.9917913655733631,0.9954447137328892,"[[422, 0, 0, 0, 0, 0], [0, 160, 2, 0, 2, 1], [6, 3, 1741, 13, 63, 103], [1, 0, 5, 2071, 0, 0], [2, 1, 29, 0, 273, 27], [0, 0, 5, 0, 2, 2087]]"
50,50,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
50,50,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
50,50,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
50,50,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
50,50,RF_few,0.7579009236697914,0.7666288666153637,0.7579009236697914,0.9784810322084635,,"[[323, 0, 92, 7, 0, 0], [0, 146, 18, 0, 0, 1], [2, 0, 1764, 10, 0, 153], [1, 0, 28, 2047, 0, 1], [0, 0, 297, 0, 0, 35], [0, 0, 6, 0, 0, 2088]]"
50,50,MLP_few,0.7920698642659908,0.7119551120687005,0.7920698642659908,0.9768918565130918,0.9875275047257408,"[[404, 0, 7, 11, 0, 0], [0, 164, 0, 0, 0, 1], [12, 131, 1523, 12, 9, 242], [2, 1, 43, 2030, 0, 1], [9, 226, 42, 3, 12, 40], [0, 4, 0, 0, 0, 2090]]"
50,50,FT_full_RF,0.9362016543417565,0.9218302177825821,0.9362016543417565,0.989167776955347,0.9915531343368501,"[[421, 0, 1, 0, 0, 0], [0, 163, 1, 0, 0, 1], [4, 30, 1674, 108, 46, 67], [1, 0, 6, 2070, 0, 0], [1, 18, 21, 7, 256, 29], [0, 1, 4, 3, 0, 2086]]"
50,50,FT_full_MLP,0.9330279376289378,0.889064666032612,0.9330279376289378,0.9878685982074661,0.9951536748009784,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [10, 131, 1596, 28, 44, 120], [2, 2, 4, 2069, 0, 0], [2, 21, 13, 0, 262, 34], [0, 1, 2, 2, 0, 2089]]"
50,50,FT_freeze_RF,0.9354755847982522,0.9216460185814142,0.9354755847982522,0.9886972132150252,0.9920861596725077,"[[421, 0, 1, 0, 0, 0], [0, 163, 1, 0, 0, 1], [4, 29, 1657, 126, 44, 69], [1, 0, 3, 2073, 0, 0], [1, 18, 19, 8, 257, 29], [0, 1, 4, 3, 0, 2086]]"
50,50,FT_freeze_MLP,0.9340845701579302,0.8946835335366754,0.9340845701579302,0.9884052584780383,0.9953785620076944,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [7, 122, 1618, 26, 33, 123], [1, 2, 4, 2070, 0, 0], [2, 22, 14, 0, 260, 34], [0, 1, 2, 1, 0, 2090]]"
50,100,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
50,100,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
50,100,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
50,100,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
50,100,RF_few,0.8211850813531725,0.8465461996436323,0.8211850813531725,0.9857604416822067,0.994410585645448,"[[389, 0, 32, 1, 0, 0], [0, 142, 22, 0, 0, 1], [3, 1, 1855, 11, 4, 55], [1, 0, 29, 2047, 0, 0], [0, 0, 242, 1, 67, 22], [0, 0, 9, 0, 0, 2085]]"
50,100,MLP_few,0.7981345909569093,0.7138304065984448,0.7981345909569093,0.9818030040123026,0.9869416648839611,"[[414, 0, 4, 4, 0, 0], [0, 157, 7, 0, 1, 0], [12, 155, 1610, 22, 67, 63], [1, 2, 10, 2064, 0, 0], [62, 203, 32, 2, 11, 22], [0, 4, 1, 2, 4, 2083]]"
50,100,FT_full_RF,0.9355039353957492,0.9162990217672444,0.9355039353957492,0.9885209428817469,0.9951691275214619,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 0, 1, 1], [4, 21, 1636, 114, 103, 51], [1, 0, 3, 2073, 0, 0], [1, 13, 24, 11, 263, 20], [0, 0, 5, 2, 3, 2084]]"
50,100,FT_full_MLP,0.9363367115699086,0.8959313275467337,0.9363367115699086,0.9886427549788991,0.9956978191968755,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [7, 74, 1615, 16, 103, 114], [2, 2, 1, 2072, 0, 0], [2, 20, 13, 0, 265, 32], [0, 1, 3, 0, 2, 2088]]"
50,100,FT_freeze_RF,0.9387595289315169,0.9279059048216659,0.9387595289315169,0.9900079332182229,0.9947835083080676,"[[421, 0, 0, 1, 0, 0], [0, 162, 2, 0, 0, 1], [4, 21, 1696, 94, 57, 57], [1, 0, 3, 2073, 0, 0], [1, 13, 28, 7, 259, 24], [0, 0, 6, 3, 0, 2085]]"
50,100,FT_freeze_MLP,0.9402698402473355,0.9126524156854331,0.9402698402473355,0.9899132159295586,0.9956433355346492,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [7, 58, 1674, 15, 57, 118], [2, 2, 3, 2070, 0, 0], [2, 18, 17, 0, 263, 32], [0, 1, 5, 0, 0, 2088]]"
50,150,RF_original,0.9052357014984919,0.8533001295085373,0.9052357014984919,0.9783541508855663,0.9951598158221917,"[[420, 0, 2, 0, 0, 0], [0, 162, 0, 1, 1, 1], [8, 194, 1304, 130, 24, 269], [1, 1, 2, 2072, 0, 1], [2, 24, 6, 7, 260, 33], [0, 1, 0, 3, 1, 2089]]"
50,150,MLP_original,0.9246744783720012,0.8642136804470232,0.9246744783720012,0.9843483930847415,0.9952750553736444,"[[422, 0, 0, 0, 0, 0], [0, 161, 2, 0, 2, 0], [12, 174, 1456, 58, 92, 137], [1, 1, 3, 2072, 0, 0], [2, 15, 7, 0, 273, 35], [0, 2, 1, 1, 1, 2089]]"
50,150,RF_latent_zero,0.9150390286534037,0.8957847988154612,0.9150390286534037,0.9815056617032069,0.9920519112337308,"[[421, 0, 0, 1, 0, 0], [0, 162, 1, 1, 0, 1], [4, 56, 1441, 301, 27, 100], [1, 0, 1, 2075, 0, 0], [1, 18, 16, 13, 255, 29], [0, 1, 2, 4, 0, 2087]]"
50,150,MLP_latent_zero,0.9179283182088618,0.8562237033363078,0.9179283182088618,0.9833795575242451,0.9948964373410615,"[[422, 0, 0, 0, 0, 0], [0, 163, 1, 0, 0, 1], [20, 240, 1431, 54, 34, 150], [2, 3, 1, 2071, 0, 0], [3, 26, 8, 0, 260, 35], [0, 1, 2, 2, 0, 2089]]"
50,150,RF_few,0.9261299403009966,0.9490143718787859,0.9261299403009966,0.9933536876025145,0.9953027313978619,"[[402, 0, 15, 5, 0, 0], [0, 147, 17, 0, 0, 1], [4, 1, 1865, 14, 4, 41], [1, 0, 6, 2069, 0, 1], [0, 0, 64, 2, 251, 15], [0, 0, 11, 0, 1, 2082]]"
50,150,MLP_few,0.9376109322532532,0.9321230735396409,0.9376109322532532,0.9915767893043125,0.9955805002347143,"[[418, 0, 0, 4, 0, 0], [0, 157, 7, 0, 0, 1], [6, 17, 1750, 32, 68, 56], [1, 1, 4, 2071, 0, 0], [1, 3, 39, 1, 260, 28], [0, 0, 7, 0, 1, 2086]]"
50,150,FT_full_RF,0.9491757186290083,0.9540613110049811,0.9491757186290083,0.9930125278929488,0.9957087426459239,"[[421, 0, 0, 1, 0, 0], [0, 161, 3, 0, 0, 1], [4, 3, 1798, 62, 34, 28], [1, 0, 4, 2072, 0, 0], [1, 0, 51, 4, 265, 11], [0, 0, 9, 1, 3, 2081]]"
50,150,FT_full_MLP,0.9433964035598801,0.9378902410362767,0.9433964035598801,0.991506572919707,0.9958093406966592,"[[422, 0, 0, 0, 0, 0], [0, 161, 3, 0, 0, 1], [8, 13, 1744, 13, 62, 89], [2, 0, 7, 2068, 0, 0], [2, 2, 40, 0, 262, 26], [0, 0, 7, 0, 2, 2085]]"
50,150,FT_freeze_RF,0.9455804193639709,0.952794264773965,0.9455804193639709,0.9924272965514328,0.9955515694186213,"[[419, 0, 2, 1, 0, 0], [0, 161, 3, 0, 0, 1], [4, 4, 1786, 71, 26, 38], [1, 0, 3, 2073, 0, 0], [1, 0, 51, 3, 261, 16], [0, 0, 9, 1, 1, 2083]]"
50,150,FT_freeze_MLP,0.9427779835561466,0.9376525295408428,0.9427779835561466,0.9911725251818054,0.9956928007515197,"[[422, 0, 0, 0, 0, 0], [0, 161, 3, 0, 0, 1], [7, 19, 1735, 15, 47, 106], [2, 0, 7, 2068, 0, 0], [2, 2, 38, 0, 262, 28], [0, 0, 6, 0, 1, 2087]]"
