train,test,space,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc,cm
C,MARISMA,latent,0.6052983540574313,0.42339697189172015,0.6052983540574313,0.9130980568932611,0.9680361428207948,"[[   6    0    8    0    6    0]
 [   0   31   88    0    0   62]
 [   4    0  310    0    2    1]
 [ 171    0 1181 1251  197  374]
 [   0    0    5    0  246   61]
 [   0    0    0    0    0  469]]"
C,RKI,latent,0.6802536231884058,0.4017733777932606,0.6802536231884058,0.8986529343933224,0.9487576204798516,"[[ 1  0  4  2  2  0]
 [ 0  1 40  7  7 17]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  1  1  0 44]]"
C,D (OOD),latent,0.6703883076327865,0.6710798856814074,0.6703883076327865,0.9373366954146309,0.955036367648498,"[[ 285    0  126    4   11   11]
 [   0   74   63    0    0   34]
 [   2    0 1679    7   13  297]
 [  62    0 1066  765  250    8]
 [   0    0   33    0  256   55]
 [   0    0    5    1    0 2162]]"
C,MSUMG (OOD),latent,0.37780030299690726,0.3732036149972642,0.37780030299690726,0.9028768493523344,0.9276854321912295,"[[    0     0  1535     6     2    67]
 [    0     0  1618     0     0   497]
 [    0     0 10623     0     0   418]
 [    0     0  2404   479     4   282]
 [    0     0  1718    59  1209   661]
 [    0     0  1179    14     1  5514]]"
MARISMA,A,latent,0.640861538447647,0.6237209791230706,0.640861538447647,0.9315877110352139,0.9382154537221189,"[[  0   0  13 282   1   0]
 [  0 223   9   7   0   1]
 [  0   0 511 487   0   0]
 [  0   0   2 572   0   0]
 [  0   0   0 289 366   0]
 [  0   2   0  93  20 645]]"
MARISMA,B,latent,0.7209579180509413,0.6755958560379206,0.7209579180509413,0.9517901215444509,0.9624060176897369,"[[ 0  0  0 19  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 18 25  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  1 27  0]
 [ 0  1  0  3  0 66]]"
MARISMA,C,latent,0.6618350876762125,0.6312968905513819,0.6618350876762125,0.9341458729384599,0.9367500709970051,"[[  0   0   2  37   0   0]
 [  0  17   1   1   0   0]
 [  0   0  96  90   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0  13  58   0]
 [  0   0   0  32   6 110]]"
MARISMA,MARISMA,latent,0.9406549987693275,0.9605832642957132,0.9406549987693275,0.9969749101451275,0.9994056089034712,"[[  14    0    0    6    0    0]
 [   0  179    0    2    0    0]
 [   0    0  310    7    0    0]
 [   1    0    1 3169    0    3]
 [   0    0    0    6  306    0]
 [   0    0    0    1    0  468]]"
MARISMA,RKI,latent,0.6057769726247987,0.4313434109168745,0.6057769726247987,0.9034491779906125,0.9264824749588901,"[[ 0  0  0  9  0  0]
 [ 0 17  7 39  8  1]
 [ 0  0 10  2  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0 20  0 26]]"
MARISMA,D (OOD),latent,0.5985273805685355,0.6003336615673803,0.5985273805685355,0.9209058551702581,0.8769076301128041,"[[   5    0  100  329    3    0]
 [   0  146    4   20    1    0]
 [   0    0  656 1293   43    6]
 [   0    0   17 2134    0    0]
 [   0    0    4  117  222    1]
 [   0    0    0  469   51 1648]]"
MARISMA,MSUMG (OOD),latent,0.16777144304707578,0.03580585185572094,0.16777144304707578,0.8335035272250778,0.9194751577454682,"[[    0     0     0  1610     0     0]
 [    0     0     0  2115     0     0]
 [    0     0     0 11041     0     0]
 [    0     0     0  3169     0     0]
 [    0     0     0  3623    22     2]
 [    0     0     0  6703     1     4]]"
RKI,A,latent,0.3164411976280516,0.23268838475341794,0.3164411976280516,0.8647198059976086,0.8398859933126489,"[[  7 212   6   0   0  71]
 [  0 239   0   0   0   1]
 [  0 852 146   0   0   0]
 [ 11 360  41   4   2 156]
 [  0 478  10   0 154  13]
 [  0 381   6   0   0 373]]"
RKI,B,latent,0.3698791709205496,0.30252780729836243,0.3698791709205496,0.8798015197906532,0.8787843541716628,"[[ 1 15  2  0  0  1]
 [ 0  9  0  0  0  0]
 [ 0 32 11  0  0  0]
 [ 1 17 10  1  0  2]
 [ 0 16  0  0 11  1]
 [ 0 35  1  0  0 34]]"
RKI,C,latent,0.3490167245846483,0.26140553083038537,0.3490167245846483,0.874917922538809,0.8744320087128129,"[[  0  27   0   0   0  12]
 [  0  19   0   0   0   0]
 [  0 150  36   0   0   0]
 [  1  53   3   0   2  14]
 [  0  42   0   0  27   2]
 [  0  71   0   0   0  77]]"
RKI,MARISMA,latent,0.27519548008734096,0.12908822732743241,0.27519548008734096,0.8415372096867787,0.7745379493639852,"[[   0   20    0    0    0    0]
 [   0  180    1    0    0    0]
 [   0  292   25    0    0    0]
 [  15 2149  446    2   51  511]
 [   0  243    0    0   65    4]
 [   0  296    0    0    0  173]]"
RKI,RKI,latent,0.8703703703703703,0.9142955324847436,0.8703703703703703,0.9922695280950733,0.9999356995884773,"[[ 8  1  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  2 10  0  0  0]
 [ 0  0  0  1  0  1]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
RKI,D (OOD),latent,0.22453802615683902,0.10798217915285684,0.22453802615683902,0.8465537646253942,0.8283067500385434,"[[   4  398   22    0    0   13]
 [   0  170    1    0    0    0]
 [   0 1884  105    0    0    9]
 [   3 2030   68    5    0   45]
 [   0  317    5    0   22    0]
 [   0 1679    1    0    0  488]]"
RKI,MSUMG (OOD),latent,0.20003268040741026,0.0788329881550545,0.20003268040741026,0.8416147193553468,0.6475355852000417,"[[    0  1550     0     0     0    60]
 [    0  2112     0     0     0     3]
 [    0 11026     4     0     0    11]
 [    0  3044     1     0     0   124]
 [    0  3612     1     0     0    34]
 [    0  5358     0     0     0  1350]]"
